#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cpacific" id="StrictClock.c:cpacific" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	
42050000	-8690.621978494904	-8521.565429316544	-169.05654917835935	-8521.565429316544	4008.2274670603892	0.8257488289757983	-156.6467913656383	5.763595304274852E-4	0.9401916729752132	0.05980832702479369	4.10214248961546E-5	-4.58246113108498	745.4802794073281	-7.001547852660256	1171.897593553109	
42060000	-8692.191521064673	-8526.57696784022	-165.61455322445423	-8526.57696784022	3583.0839786732045	0.8190341468994158	-154.22511798370982	7.741400293430557E-4	0.9421941454333639	0.0578058545666429	4.3763509702981266E-5	-4.583350660658228	745.6068001512149	-5.987050433186771	1096.222836581968	
42070000	-8690.555877166138	-8524.827833611596	-165.72804355454207	-8524.827833611596	3605.810433007143	0.8443950716129314	-154.5519918682017	7.807117462474363E-4	0.9424724492279596	0.0575275507720472	3.898349275164641E-5	-4.718443706724085	758.3995229867877	-5.613212908003349	1042.214734112768	
42080000	-8689.264488550267	-8517.480817029753	-171.78367152051462	-8517.480817029753	4332.443615062753	0.8723739203424982	-158.24955695702056	4.962803215918529E-4	0.9469163300864002	0.053083669913606635	3.6637129176096586E-5	-4.56793959751987	743.0742187893247	-8.093801045631654	1226.7021096698877	
42090000	-8697.91911142488	-8530.465835675934	-167.45327574894765	-8530.465835675934	3859.398986609316	0.8523796215884705	-155.71927283727513	5.741216729556259E-4	0.9469163300864002	0.053083669913606635	4.008583449199874E-5	-4.555606480808474	738.4076791607505	-6.326016809275558	1126.6418643326758	
42100000	-8695.425672777621	-8526.417064835992	-169.00860794162932	-8526.417064835992	3388.2456292887923	0.9644279783707067	-156.3995074876235	5.702030166136693E-4	0.947570380941513	0.052429619058493866	3.6396825473136245E-5	-5.363178346971517	799.2511667372714	-6.281494128663595	1123.0760260546976	
42110000	-8692.188539074396	-8525.482661066797	-166.7058780075985	-8525.482661066797	3409.95765941749	0.8251671184327452	-154.96377856471923	0.001120477526190934	0.9506862815196707	0.04931371848033623	3.678285482152245E-5	-4.583452413591534	732.5315496210479	-6.333479910854988	1127.2298071728653	
42120000	-8692.006583739323	-8523.37152961543	-168.63505412389347	-8523.37152961543	3588.9919199156807	0.7598055352370231	-156.63200305542634	0.0010200527214907986	0.942631283022137	0.05736871697786996	3.9092998029362995E-5	-4.606667403252366	748.4989822290519	-6.636578129977718	1149.1622881820304	
42130000	-8689.469380539877	-8522.712674583961	-166.75670595591544	-8522.712674583961	3447.8216723485143	0.9106660335675948	-154.53044431227565	8.243452091451284E-4	0.9356053705781513	0.0643946294218556	4.803290079282295E-5	-4.976896080897417	720.5348648523197	-6.338699529174777	1127.6393990883703	
42140000	-8692.19958957402	-8523.238124305459	-168.9614652685606	-8523.238124305459	3724.305612620448	0.9213882592756556	-156.890233892714	0.0010722336897129943	0.9358138150406323	0.06418618495937459	4.3445048999096584E-5	-4.5609197563645845	741.4232433561046	-6.588923360206344	1145.9324940521185	
42150000	-8688.401758761613	-8519.83567199093	-168.56608677068368	-8519.83567199093	3795.333134548418	0.9483926715545198	-156.07190121950018	5.751855278580884E-4	0.9476815964205275	0.052318403579479374	3.7380696657094125E-5	-4.7317464808182415	725.4340711124648	-6.814046398810742	1160.6199040977162	
42160000	-8694.705654012043	-8528.903768734965	-165.80188527707918	-8528.903768734965	3210.0298951739487	1.05865863492886	-154.14336379428946	7.377754507536892E-4	0.9447601394630691	0.05523986053693784	4.2622470365017666E-5	-4.588795977707069	746.3483016375792	-6.011066870153796	1098.6871978486604	
42170000	-8695.488391310006	-8525.242909994888	-170.24548131511722	-8525.242909994888	4027.9313690476697	0.8217838598568032	-157.4002096818782	9.613499418504645E-4	0.9447601394630691	0.05523986053693784	3.781391585283226E-5	-4.741555610394436	760.130523873013	-7.281932162987773	1187.5005836681587	
42180000	-8688.805260137411	-8518.557688903004	-170.24757123440835	-8518.557688903004	3916.5850454823403	0.8217838598568032	-156.89058597426782	6.513766297855472E-4	0.9451589892098493	0.05484101079015772	3.532635284773985E-5	-4.688806789273919	756.0770626458392	-7.8463946110098295	1215.512686021824	
42190000	-8686.76546616206	-8518.852076801824	-167.91338936023604	-8518.852076801824	3599.383465063291	0.7980763675594634	-155.8633465892593	9.55283989001109E-4	0.9478787255532829	0.052121274446724056	3.665580225810753E-5	-4.710720083135703	726.0700767125365	-6.541246320281574	1142.6280197639167	
42200000	-8694.040332260081	-8528.634509654978	-165.40582260510325	-8528.634509654978	3341.900521770544	0.7980763675594634	-154.0389427012294	8.8506462055626E-4	0.9428716367272677	0.05712836327273919	4.600550048773336E-5	-4.590233091274682	746.5356812628053	-5.978570445039697	1095.3374769801396	
42210000	-8690.586506814683	-8517.414671035838	-173.1718357788444	-8517.414671035838	3694.4571112601507	0.9968623125923687	-157.91533077021202	4.98426300718089E-4	0.9428919997914089	0.05710800020859797	3.677072176426251E-5	-4.874907829794679	722.1833596792541	-9.384734866245354	1277.8714144007113	
42220000	-8692.631392605233	-8524.052770151435	-168.57862245379945	-8524.052770151435	3508.6991961891126	0.8398177268259074	-155.92362370471366	6.403009481457742E-4	0.9504392244622364	0.049560775537770524	3.395121622090807E-5	-4.765678085508811	724.5171223550923	-7.0495029367510575	1174.665063338854	
42230000	-8691.818471794377	-8523.283919314326	-168.53455248005065	-8523.283919314326	3822.127488730626	0.8686269976435405	-155.63599747626853	6.826466001770459E-4	0.9410460280791427	0.058953971920864205	3.998579229922326E-5	-4.754141154229545	761.0495108483002	-7.27578685190904	1187.1725478117064	
42240000	-8689.761677831117	-8520.839525013116	-168.92215281800077	-8520.839525013116	3861.5392878535986	0.7609758890760416	-156.66192513723706	7.558453345515291E-4	0.9417525350658907	0.058247464934116235	3.7143380158540206E-5	-4.607813817541411	730.6103188650144	-6.891437974146258	1165.3680292531476	
42250000	-8693.02703100235	-8524.587834685024	-168.4391963173264	-8524.587834685024	3754.603309208309	0.8843692493085843	-155.7889335398662	7.086336939396047E-4	0.9449731355725167	0.05502686442749027	3.733106051855025E-5	-4.7831146968141045	763.1130129589142	-6.982778831337532	1170.8022313756333	
42260000	-8688.603401373948	-8521.26874657906	-167.3346547948877	-8521.26874657906	3462.525510925242	0.8582950840762141	-155.1801953341384	7.941827675839308E-4	0.9488866875204759	0.05111331247953121	3.498106166586121E-5	-4.6655509369379455	727.6808815709525	-6.630613439735152	1148.7618714955138	
42270000	-8689.855821268044	-8522.898608154566	-166.95721311347748	-8522.898608154566	3347.647870940834	0.8582950840762141	-154.61876567572554	0.0011792232821850072	0.9489597530740226	0.05104024692598445	3.898527066429481E-5	-5.294425488401397	717.0311596804498	-6.185726865274308	1115.0320082482735	
42280000	-8687.179288429874	-8520.299909422625	-166.879379007249	-8520.299909422625	3617.0449222432344	0.7800153517467341	-155.37963164635912	0.0010097426104637263	0.9464511526791178	0.05354884732088923	3.830214717921071E-5	-4.556004570108323	739.2489155666898	-6.163727439034853	1113.1033792458995	
42290000	-8700.847603314776	-8528.716492342393	-172.13111097238232	-8528.716492342393	4739.643054996173	0.7960109323172254	-158.18491521855427	6.227435388052849E-4	0.9483671336238154	0.051632866376191605	3.559700500709952E-5	-4.651499811687929	752.9187443511155	-8.498685009822909	1243.9088473438446	
42300000	-8690.579439272735	-8521.588258633332	-168.99118063940287	-8521.588258633332	3900.124007562025	0.7998818612322565	-156.74351871394722	5.806642937771429E-4	0.9400639524976945	0.05993604750231257	3.792861533824261E-5	-4.568138949224172	743.1137547299559	-6.879641114999222	1164.6531138974576	
42310000	-8690.991750927145	-8523.552541493267	-167.4392094338779	-8523.552541493267	3762.0949744119184	0.8018589857046983	-155.50284839783941	8.220805422016399E-4	0.9410216073819723	0.05897839261803478	4.201799825095857E-5	-4.59285781828768	731.700290094018	-6.541644232046083	1142.655915604879	
42320000	-8692.037565982751	-8522.270398649729	-169.7671673330229	-8522.270398649729	3428.7978118271835	1.035254390058465	-155.88997245413884	6.851274092214801E-4	0.9390056433489001	0.06099435665110693	4.019720962473559E-5	-5.018659268693885	719.9575666663645	-7.8232812201317286	1214.4375200816762	
42330000	-8687.759203939424	-8517.970189322768	-169.78901461665586	-8517.970189322768	3584.5831835268514	0.8204948397275207	-155.78577463743085	6.955297482955737E-4	0.9442680640931153	0.05573193590689181	3.7245050251581135E-5	-4.905014644277966	771.2605106258688	-8.277730495219513	1234.675170225857	
42340000	-8684.713664507593	-8518.307433621774	-166.4062308858197	-8518.307433621774	3451.1367130211784	0.8939483882873765	-154.486298827297	8.589300796695579E-4	0.9418543087227841	0.058145691277223	4.0831850668303725E-5	-4.786647834218236	724.0052390828545	-6.239335836017098	1119.6015983860027	
42350000	-8698.099324189101	-8523.92038748894	-174.17893670016028	-8523.92038748894	4510.009636743793	0.9231105323109906	-158.56098153099447	6.71316553001931E-4	0.9521737397748288	0.04782626022517826	2.974726493456562E-5	-4.667840838200974	754.3419030723377	-10.02700379865383	1300.0964871324243	
42360000	-8693.604853593703	-8522.560130310836	-171.04472328286732	-8522.560130310836	3510.7925523242716	0.8868457877626049	-156.36385736370386	5.987522430120546E-4	0.954526940780245	0.045473059219761955	2.8913351327214458E-5	-5.403608581763052	716.1577002963191	-8.390411549637811	1239.428604408289	
42370000	-8697.152924533482	-8522.585154597844	-174.56776993563926	-8522.585154597844	4274.208259738284	0.8858698003129447	-159.56286595051364	0.0010416325578165735	0.9504528799536791	0.04954712004632808	3.3769218385970476E-5	-4.593987745643569	747.0113211346312	-9.52504643916911	1282.8758639395148	
42380000	-8694.468099251131	-8525.367307065433	-169.1007921856985	-8525.367307065433	3870.3833194059653	0.9346145874877243	-156.3833010336209	9.59998496545272E-4	0.9431497995174734	0.05685020048253375	4.213298368351744E-5	-5.9080478136775145	713.2450343599488	-5.874828750912362	1083.7520186884587	
42390000	-8690.3825184461	-8525.076415805128	-165.30610264097146	-8525.076415805128	2981.0652600221174	0.9454354067816245	-153.0121627194258	9.842869525363528E-4	0.9431497995174734	0.05685020048253375	4.6756343453687925E-5	-4.881193667899113	769.7181072699505	-6.46731084686494	1137.3464326200121	
42400000	-8694.790607039507	-8520.11398049724	-174.67662654226694	-8520.11398049724	4521.0771868552965	0.863050081037737	-158.79084969156597	7.910413755534054E-4	0.9482728182160707	0.05172718178393642	3.116193388009537E-5	-4.654731156859306	753.2059506092457	-10.367995612803941	1311.2518881424232	
42410000	-8689.906351846512	-8520.716899235656	-169.1894526108562	-8520.716899235656	3730.9858766311067	0.992051628932234	-156.00217989039123	8.372638460550708E-4	0.9482728182160707	0.05172718178393642	3.91986303991911E-5	-4.577716427443009	744.7740088291221	-7.617504664089705	1204.6165166792232	
42420000	-8691.90044226896	-8523.069420931697	-168.8310213372623	-8523.069420931697	3751.4244344686686	0.9095766820115618	-156.12637564757355	0.001004428472394456	0.9406689670633571	0.059331032936649986	4.1973342330936825E-5	-4.740788937498963	760.0740412672459	-7.054280070178243	1174.9383520549727	
42430000	-8693.823172142813	-8521.457943978881	-172.365228163932	-8521.457943978881	4433.993182896709	0.7770609561519445	-158.31150311550186	8.557934860732212E-4	0.9388032537548975	0.06119674624510966	3.963168397373262E-5	-4.621833432976025	750.1071219473997	-8.654830659302144	1250.228772930268	
42440000	-8690.830121224699	-8521.611979183546	-169.21814204115205	-8521.611979183546	3673.3745397322778	1.0148345106130208	-155.88790192303193	6.332604958396573E-4	0.939262288353685	0.06073771164632209	4.048996683356399E-5	-5.585795853999543	714.9297354126185	-6.729609753507556	1155.2740180657918	
42450000	-8687.206511384764	-8519.888063368415	-167.31844801634986	-8519.888063368415	3511.4662771377966	0.8699640389315147	-155.25936740059097	7.101318995724384E-4	0.9435240297450811	0.056475970254925796	4.0590975630064885E-5	-4.642643718199167	728.6808662599068	-6.546472858628197	1142.9939956386584	
42460000	-8694.718904580706	-8523.04937484348	-171.6695297372259	-8523.04937484348	4046.2060649041437	1.032337115629077	-157.2641062514357	5.972279630108734E-4	0.9435115302190776	0.05648846978092918	3.826747895678704E-5	-5.0114524108758935	720.053833782687	-8.361633959285214	1238.2236445062686	
42470000	-8692.519089671225	-8521.579001103531	-170.94008856769327	-8521.579001103531	3943.575407757244	0.8645076926422876	-157.54474476651362	6.796503119624117E-4	0.9485551015956447	0.051444898404362206	3.279344202313798E-5	-4.600452720197293	747.7899428497319	-7.930383388340054	1219.3752342060193	
42480000	-8704.344944752522	-8533.150321409345	-171.19462334317768	-8533.150321409345	4348.679088389641	0.8222332210216676	-158.05703730488804	0.0010528182458544929	0.9485551015956447	0.051444898404362206	3.275918699645146E-5	-5.440545788785598	803.893543088801	-6.874807028482385	1164.3592595073135	
42490000	-8688.938918603932	-8525.009678657543	-163.92923994638815	-8525.009678657543	2894.5315480253807	0.8993555066964657	-152.479130445851	7.779535474252117E-4	0.9466477222054078	0.05335227779459903	4.1513895296871206E-5	-4.6764719608903	727.2540091161395	-5.874282032950384	1083.6867150457729	
42500000	-8695.012766851847	-8525.784168501828	-169.2285983500195	-8525.784168501828	3473.290454861317	0.7797096145407821	-155.87450420479396	6.10640690776599E-4	0.9411413900012114	0.05885860999879538	3.8707795191934544E-5	-4.713596032924168	758.0283237018347	-7.860788497760591	1216.1795447570296	
42510000	-8692.992148356565	-8523.53546404459	-169.45668431197637	-8523.53546404459	3782.1296182808615	0.8095456800422327	-156.18632298401957	8.374009041289839E-4	0.9441967693066419	0.05580323069336489	3.9905631677287203E-5	-6.227840719711493	711.9787186612689	-6.232974928203096	1119.0685692372535	
42520000	-8692.652334340059	-8524.210257906874	-168.44207643318387	-8524.210257906874	3971.807481766173	0.7504233640895748	-156.39706196491224	5.974294058564434E-4	0.9489546783395603	0.051045321660446424	3.307874626043657E-5	-4.558271497953727	736.5046764359888	-6.736319606228308	1155.7055482014398	
42530000	-8693.761767019965	-8520.195512255124	-173.56625476484103	-8520.195512255124	4032.9612968691204	0.9352639257858482	-157.46661566378705	7.077958013543436E-4	0.9471540892190183	0.05284591078098834	3.5639101279863066E-5	-5.12295267899162	784.8007763265587	-10.041422496276521	1300.5765718443058	
42540000	-8694.12540705046	-8523.648659894006	-170.47674715645329	-8523.648659894006	3742.819499874683	0.8502512513503613	-156.93466089211253	5.476830613839979E-4	0.9448910625908996	0.055108937409107106	3.86540828170255E-5	-5.327116952342369	797.0891839387743	-7.364718060648011	1191.8650224222877	
42550000	-8693.035836033658	-8521.30596660566	-171.72986942799727	-8521.30596660566	3860.4625554930535	0.8893066912007477	-156.7834118716829	7.16981189420027E-4	0.9376388028702015	0.062361197129805264	4.013669846941621E-5	-5.178917788374714	788.1860326341913	-8.878233076738917	1259.0028709318162	
42560000	-8693.391147821521	-8525.549415138004	-167.84173268351734	-8525.549415138004	3487.903643960835	0.7617319744576622	-155.57238828267336	5.631366129889121E-4	0.9395585008899705	0.06044149911003632	4.358401262327106E-5	-4.555732077021712	738.9032824570654	-6.951880349364627	1168.9835276097563	
42570000	-8700.331711769222	-8535.194351350901	-165.13736041832067	-8535.194351350901	3233.7485715072276	1.1104272581306287	-153.92186563297972	0.0010903500110528955	0.9340939017164351	0.06590609828357166	5.5802455331567154E-5	-4.577403352084089	744.7253029417878	-5.527664175126245	1008.4326222890405	
42580000	-8693.079597947843	-8523.951661643936	-169.1279363039057	-8523.951661643936	3602.6942544970107	0.8908470841105328	-155.50058760346283	7.351119524768623E-4	0.9399182020017306	0.06008179799827618	4.4372956123290975E-5	-4.6377161702868435	751.6558409361782	-8.09878544604549	1226.9218687942052	
42590000	-8692.511972257369	-8521.535795469475	-170.9761767878928	-8521.535795469475	3831.6214760929875	0.9111586164379785	-156.93905271453653	6.417102644017783E-4	0.9524975512798638	0.047502448720142976	3.0176115292722255E-5	-4.6113545723692155	730.3818674703483	-8.514610884549079	1244.560919419122	
42600000	-8694.216958536306	-8525.795588254052	-168.42137028225474	-8525.795588254052	3533.2743971382247	0.9343448137312208	-155.2366378906838	6.584059704004839E-4	0.9444108128186094	0.05558918718139734	3.93868124127321E-5	-4.561286501980723	735.643385784705	-7.689101075858984	1208.0861531513435	
42610000	-8692.09472967013	-8522.679664281051	-169.4150653890801	-8522.679664281051	3844.7687226853227	0.8777765571753211	-156.81444475735125	9.766584205407227E-4	0.9482133642724028	0.05178663572760396	3.416911858909679E-5	-4.625687241334822	729.5413970221832	-7.097156833218727	1177.3723830829344	
42620000	-8702.584776139382	-8529.63921710634	-172.94555903304197	-8529.63921710634	4216.941962136544	0.8401091319971393	-157.649157994033	6.343994375236606E-4	0.9519751726549255	0.048024827345081275	3.3386183217566195E-5	-4.9284832940680925	721.2696694745598	-9.527808612943755	1282.9734932374759	
42630000	-8690.75917529769	-8525.617337253263	-165.14183804442567	-8525.617337253263	2914.1049797008695	0.9779816326399232	-153.21994113581906	6.822384124901303E-4	0.9430283149121326	0.05697168508787418	4.732068204479629E-5	-4.555654052233272	738.7354759535011	-6.3882612237334175	1131.4650147028215	
42640000	-8693.37647056517	-8524.06121330926	-169.31525725590956	-8524.06121330926	3317.1452915424125	0.9823228202415352	-155.28584786879367	6.541506112246108E-4	0.9439873770393677	0.05601262296063902	3.6872786651885635E-5	-5.335258349594781	716.6902226440197	-7.711828217279597	1209.1755003860076	
42650000	-8687.89111302794	-8517.606007663362	-170.2851053645779	-8517.606007663362	4120.251865913151	0.817308197777212	-157.98425283109822	4.967615435154874E-4	0.9479986119306003	0.052001388069406476	3.5500673181496755E-5	-4.566897731228316	734.5565826923018	-6.916646604474166	1166.8854628349277	
42660000	-8693.04514972483	-8522.316078421993	-170.72907130283744	-8522.316078421993	3751.4529200586358	0.8681320746639767	-157.38337937318641	9.469792405483029E-4	0.9426829686887478	0.05731703131125903	3.8408222248841945E-5	-4.6725004019812815	754.7354864199905	-7.805059453005779	1213.5860825902762	
42670000	-8691.467199459474	-8522.418186769582	-169.04901268989212	-8522.418186769582	3761.2607490892483	0.8681320746639767	-156.62358952951098	0.0010638454901208555	0.9379572236858008	0.062042776314205975	4.5837761280539186E-5	-5.484119583954266	715.5840205138521	-6.073171501762915	1104.791486540668	
42680000	-8695.261160309534	-8521.932239001026	-173.32892130850846	-8521.932239001026	4592.497724194476	0.8681320746639767	-158.82312100587103	6.184424474536015E-4	0.9340416211023734	0.06595837889763335	4.0809320489317764E-5	-4.557031169842412	737.0188503545843	-9.080637058131037	1266.7031435487131	
42690000	-8693.488620013715	-8519.42349513597	-174.06512487774438	-8519.42349513597	4359.207251876524	0.8611904543741772	-158.501411520488	8.64012298927708E-4	0.9461625603038138	0.05383743969619296	3.466562076650649E-5	-4.642463376187592	728.6894066056182	-10.060059526694639	1301.195976317808	
42700000	-8694.349760517844	-8527.550716354035	-166.79904416380793	-8527.550716354035	3226.5751079050387	0.8592368179979449	-154.49801879899542	9.163494063718642E-4	0.9498217663862916	0.05017823361371525	3.442284920784647E-5	-4.749773876126933	760.7323235824826	-6.692014670687614	1152.833631867783	
42710000	-8685.647452732817	-8519.35551923517	-166.29193349764648	-8519.35551923517	3712.9141901083526	0.8592368179979449	-154.75498454887347	9.757776631973112E-4	0.9468008797141865	0.05319912028582036	3.949188185972048E-5	-5.018018416953734	719.9660731326319	-5.659693713821326	1052.0739847963573	
42720000	-8694.026382646744	-8519.796610586991	-174.22977205975286	-8519.796610586991	4471.107781015474	0.892374956823743	-158.7864257912709	5.329013053779499E-4	0.9401171708213776	0.05988282917862921	3.628204917142718E-5	-4.782240346722073	763.0516882277849	-9.768730964936154	1291.3630809057108	
42730000	-8685.137546458418	-8514.224222521627	-170.91332393679048	-8514.224222521627	3707.400492567508	0.8773081186528997	-155.82775775885762	7.559298835882741E-4	0.943099749799115	0.05690025020089176	3.863593150393409E-5	-7.132593444526707	709.6047799575193	-7.07566461475323	1176.1565153810932	
42740000	-8695.3578208993	-8526.06626315883	-169.29155774047143	-8526.06626315883	4050.615524523226	0.8941308508553186	-156.72233789691683	9.511989471322277E-4	0.9455787472636291	0.054421252736377664	3.828586573598443E-5	-4.581315970748132	745.314856210339	-7.093773021951167	1177.1815059625808	
42750000	-8687.481132262212	-8523.09740782481	-164.38372443740207	-8523.09740782481	3156.1667833920224	0.781589788007672	-153.1714811222718	8.997119360473338E-4	0.9444254178469065	0.055574582153100245	4.3474720831852125E-5	-4.5591679114406025	740.8680247549794	-5.871485615682003	1083.3518921787909	
42760000	-8692.418857911804	-8527.035627121579	-165.3832307902246	-8527.035627121579	3127.1372903428182	1.0926015891419367	-153.37721163238783	8.527362273160349E-4	0.9397696910406809	0.06023030895932592	4.470880703440067E-5	-5.156186589880826	718.3396538218218	-5.7572309788140075	1068.2821000879796	
42770000	-8696.088160754924	-8521.348801005066	-174.73935974985778	-8521.348801005066	4291.725524671135	0.9636868810217472	-158.37603664838477	6.459162054355169E-4	0.9462805562695157	0.05371944373049111	3.3161425304848336E-5	-4.616720763361429	749.5815701399696	-10.782915457089837	1324.3087028711093	
42780000	-8693.344182571998	-8521.896168384535	-171.4480141874629	-8521.896168384535	3696.6938591211747	0.7822377997039925	-156.23871088350674	7.372494140142617E-4	0.9463566532325158	0.05364334676749096	3.762122204906505E-5	-5.1580152825310535	718.3205399608772	-9.269050221721088	1273.6765062086376	
42790000	-8687.213240849516	-8520.149080217778	-167.06416063173936	-8520.149080217778	3532.1800441509354	0.9848280953405507	-155.37088424100048	9.721426677157648E-4	0.9416894168326922	0.05831058316731453	4.250976771150042E-5	-4.791991410728899	723.8805416429676	-5.91645688466941	1088.5830870399814	
42800000	-8696.277599737987	-8526.645661418048	-169.6319383199384	-8526.645661418048	4126.364775466476	0.7782699924152481	-157.36971125569343	7.532797136060967E-4	0.9434537101242828	0.056546289875723986	3.548276377964044E-5	-4.679550858259001	755.3220267512096	-6.80440621357071	1160.0185923183894	
42810000	-8692.075169998683	-8525.439091851706	-166.63607814697787	-8525.439091851706	3510.8907640998264	0.8780000721094842	-154.57694378731438	8.874630321006301E-4	0.9443730116654068	0.05562698833460007	4.181746242487168E-5	-5.463392448087898	715.7266414392153	-5.717741839466139	1062.2307191463146	
42820000	-8692.47891667793	-8523.042896308929	-169.43602036900145	-8523.042896308929	3532.975775819381	0.8272133510689897	-156.01833620470612	8.935603532099382E-4	0.9446573629946264	0.055342637005380314	3.606563638686425E-5	-4.740372178583967	760.0433124950629	-7.850098634642385	1215.6844878728937	
42830000	-8689.220725401874	-8520.648627360239	-168.5720980416353	-8520.648627360239	3521.6237268958607	0.8963661235966587	-155.26365205305046	7.106700397665227E-4	0.9481595428502819	0.05184045714972481	3.806355134116784E-5	-4.609952517107274	730.4712009866287	-7.802127347880887	1213.4487586606267	
42840000	-8698.531435383768	-8525.057484313633	-173.4739510701344	-8525.057484313633	3821.3192334623477	0.8296766426190464	-157.46964115121386	6.319528568581497E-4	0.9468484009272079	0.05315159907279874	3.14185528051153E-5	-4.560263447802396	735.8994106266595	-10.614369828499115	1319.069306242589	
42850000	-8703.34238598718	-8532.645694222143	-170.69669176503697	-8532.645694222143	3854.9448109350915	0.9892067609791617	-157.28257092763772	8.014602013189391E-4	0.9499355960077144	0.05006440399229227	3.143075638237578E-5	-4.56914602649169	734.2094555783378	-7.855768049928404	1215.947184780707	
42860000	-8686.465464073244	-8521.406254082982	-165.059209990263	-8521.406254082982	3171.0832864025915	0.8321143306178435	-153.90090812516314	9.956427336076967E-4	0.9483808661629677	0.051619133837038894	3.960021897909288E-5	-4.576315587093027	733.2825203477555	-5.749871947388978	1067.1957183451764	
